incidente_id,tipo_incidente,prioridad_final,confianza,score,n_reglas,reglas,n_ausentes
1285166759475,trafico,P1,baja,26.6,1,RD1,10
1285166738849,sanitario,P4,baja,0.0,0,,11
1285166448734,trafico,P1,baja,26.6,1,RD1,10
1285166239047,trafico,P1,baja,26.6,1,RD1,10
1285166230320,trafico,P1,baja,26.6,1,RD1,10
1285165366542,trafico,P1,media,30.36,1,RD1,9
1285165156473,trafico,P1,baja,26.6,1,RD1,10
1285164853075,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285164816257,trafico,P1,media,30.36,1,RD1,9
1285164810007,rescate,P4,baja,0.0,0,,11
1285164806684,trafico,P1,baja,26.6,1,RD1,10
1285164801746,trafico,P1,media,30.36,1,RD1,9
1285164798150,trafico,P1,baja,26.6,1,RD1,10
1285164764473,trafico,P1,baja,26.6,1,RD1,10
1285164744564,trafico,P4,baja,0.0,0,,11
1285164713938,rescate,P4,baja,0.0,0,,11
1285164708072,trafico,P1,baja,26.6,1,RD1,10
1285164702070,trafico,P1,media,30.36,1,RD1,9
1285164688812,sanitario,P4,baja,0.0,0,,11
1285163852739,trafico,P1,baja,26.6,1,RD1,10
1285163579717,trafico,P1,baja,26.6,1,RD1,10
1285163403835,sanitario,P4,baja,0.0,0,,11
1285162883838,trafico,P1,media,30.36,1,RD1,9
1285161772643,trafico,P1,media,30.36,1,RD1,9
1285160929415,trafico,P1,media,30.36,1,RD1,9
1285160880104,sanitario,P1,media,30.36,1,RD1,9
1285160878086,trafico,P4,baja,0.0,0,,11
1285160876698,trafico,P1,media,30.36,1,RD1,9
1285160840186,trafico,P1,baja,26.6,1,RD1,10
1285160775374,sanitario,P1,media,30.36,1,RD1,9
1285157903796,trafico,P1,baja,26.6,1,RD1,10
1285157850352,trafico,P1,baja,26.6,1,RD1,10
1285157298048,trafico,P1,media,30.36,1,RD1,9
1285156856175,trafico,P1,baja,26.6,1,RD1,10
1285156846647,trafico,P1,baja,26.6,1,RD1,10
1285156476412,trafico,P4,baja,0.0,0,,11
1285156474973,trafico,P4,baja,0.0,0,,11
1285156466163,inundacion,P1,baja,39.82,1,RD1,8
1285156464383,sanitario,P4,baja,0.0,0,,11
1285156462603,trafico,P4,baja,0.0,0,,11
1285156432085,trafico,P1,media,30.36,1,RD1,9
1285156430042,trafico,P1,baja,26.6,1,RD1,10
1285156412607,trafico,P4,baja,0.0,0,,11
1285156380383,rescate,P4,baja,0.0,0,,11
1285156378243,trafico,P4,baja,0.0,0,,11
1285156330564,rescate,P4,baja,0.0,0,,11
1285156327400,incendio_vivienda,P4,baja,0.0,0,,11
1285156323262,sanitario,P1,baja,26.6,1,RD1,10
1285156316621,trafico,P1,baja,26.6,1,RD1,10
1285156310710,trafico,P1,baja,26.6,1,RD1,10
1285155949063,trafico,P4,baja,0.0,0,,11
1285155846511,trafico,P1,baja,26.6,1,RD1,10
1285155821966,trafico,P1,media,30.36,1,RD1,9
1285155629425,trafico,P1,media,30.36,1,RD1,9
1285155478675,trafico,P1,baja,26.6,1,RD1,10
1285155456431,sanitario,P1,baja,26.6,1,RD1,10
1285155393370,trafico,P4,baja,0.0,0,,11
1285155116626,sanitario,P1,baja,26.6,1,RD1,10
1285155109052,trafico,P1,baja,26.6,1,RD1,10
1285155103010,trafico,P1,baja,26.6,1,RD1,10
1285155101085,trafico,P1,baja,26.6,1,RD1,10
1285155100433,trafico,P1,media,30.36,1,RD1,9
1285155095531,trafico,P1,media,30.36,1,RD1,9
1285155089145,sanitario,P4,baja,0.0,0,,11
1285155056769,trafico,P1,media,30.36,1,RD1,9
1285155050537,sanitario,P1,media,30.36,1,RD1,9
1285155045151,trafico,P4,baja,0.0,0,,11
1285155039643,rescate,P4,baja,0.0,0,,11
1285155022434,trafico,P4,baja,0.0,0,,11
1285155021786,trafico,P1,baja,26.6,1,RD1,10
1285155019656,trafico,P1,baja,26.6,1,RD1,10
1285154977716,trafico,P1,media,30.36,1,RD1,9
1285154581694,inundacion,P4,baja,8.99,0,,9
1285154420853,trafico,P4,baja,0.0,0,,11
1285154336261,trafico,P4,baja,0.0,0,,11
1285154199025,incendio_vivienda,P4,baja,0.0,0,,11
1285154192479,trafico,P4,baja,0.0,0,,11
1285154190907,trafico,P4,baja,0.0,0,,11
1285154174841,trafico,P4,baja,0.0,0,,11
1285154174498,trafico,P1,baja,26.6,1,RD1,10
1285153982709,trafico,P1,media,30.36,1,RD1,9
1285153782131,trafico,P1,baja,26.6,1,RD1,10
1285153465256,trafico,P1,baja,26.6,1,RD1,10
1285152741728,trafico,P1,media,30.36,1,RD1,9
1285152734535,trafico,P4,baja,0.0,0,,11
1285152733057,trafico,P4,baja,0.0,0,,11
1285152730006,trafico,P4,baja,0.0,0,,11
1285152693681,inundacion,P4,baja,8.99,0,,9
1285152689605,trafico,P1,media,30.36,1,RD1,9
1285152669634,trafico,P1,baja,26.6,1,RD1,10
1285152163345,trafico,P1,media,30.36,1,RD1,9
1285151275491,trafico,P4,baja,0.0,0,,11
1285151137801,trafico,P1,media,30.36,1,RD1,9
1285150880561,trafico,P4,baja,0.0,0,,11
1285150863349,trafico,P4,baja,0.0,0,,11
1285150789864,trafico,P4,baja,0.0,0,,11
1285150766127,trafico,P1,media,30.36,1,RD1,9
1285150758794,trafico,P1,media,30.36,1,RD1,9
1285150516510,trafico,P4,baja,0.0,0,,11
1285150306496,sanitario,P1,baja,26.6,1,RD1,10
1285150305547,trafico,P1,baja,26.6,1,RD1,10
1285150293301,trafico,P1,baja,26.6,1,RD1,10
1285149733335,trafico,P1,media,30.36,1,RD1,9
1285149151995,trafico,P4,baja,0.0,0,,11
1285148438062,trafico,P1,media,30.36,1,RD1,9
1285148212015,trafico,P1,baja,26.6,1,RD1,10
1285148063916,inundacion,P4,baja,8.99,0,,9
1285147861559,trafico,P1,baja,26.6,1,RD1,10
1285147458972,sanitario,P1,baja,26.6,1,RD1,10
1285147406249,trafico,P1,media,30.36,1,RD1,9
1285146975730,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285146477379,sanitario,P1,baja,26.6,1,RD1,10
1285146065362,trafico,P1,baja,26.6,1,RD1,10
1285145719279,trafico,P4,baja,0.0,0,,11
1285145676654,trafico,P1,baja,26.6,1,RD1,10
1285145657531,trafico,P1,media,30.36,1,RD1,9
1285145633271,trafico,P4,baja,0.0,0,,11
1285145632605,trafico,P1,baja,26.6,1,RD1,10
1285145163438,trafico,P1,baja,26.6,1,RD1,10
1285144332081,trafico,P4,baja,0.0,0,,11
1285143610781,rescate,P4,baja,0.0,0,,11
1285143606425,rescate,P4,baja,0.0,0,,11
1285143602296,trafico,P4,baja,0.0,0,,11
1285143567895,trafico,P1,baja,26.6,1,RD1,10
1285143563234,trafico,P1,media,30.36,1,RD1,9
1285143300715,trafico,P1,baja,26.6,1,RD1,10
1285143190648,sanitario,P4,baja,0.0,0,,11
1285143003757,trafico,P1,media,30.36,1,RD1,9
1285142970695,trafico,P1,baja,26.6,1,RD1,10
1285142701604,trafico,P1,baja,26.6,1,RD1,10
1285142679044,incendio_vivienda,P4,baja,0.0,0,,11
1285141942380,trafico,P1,media,30.36,1,RD1,9
1285141890827,incendio_vivienda,P1,media,30.36,1,RD1,9
1285141886804,trafico,P4,baja,0.0,0,,11
1285141825208,sanitario,P1,media,30.36,1,RD1,9
1285141780554,rescate,P4,baja,0.0,0,,11
1285141703065,rescate,P1,media,30.36,1,RD1,9
1285141656004,trafico,P1,baja,26.6,1,RD1,10
1285141447267,sanitario,P1,media,30.36,1,RD1,9
1285140435621,trafico,P4,baja,0.0,0,,11
1285139921151,inundacion,P1,baja,35.59,1,RD1,8
1285139865756,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285139860828,trafico,P4,baja,0.0,0,,11
1285139840066,trafico,P1,media,30.36,1,RD1,9
1285139256426,trafico,P1,media,30.36,1,RD1,9
1285138987663,sanitario,P1,baja,26.6,1,RD1,10
1285138937449,trafico,P4,baja,0.0,0,,11
1285138936769,trafico,P4,baja,0.0,0,,11
1285138925996,trafico,P4,baja,0.0,0,,11
1285138895314,trafico,P1,media,30.36,1,RD1,9
1285138842609,trafico,P1,baja,26.6,1,RD1,10
1285138499844,inundacion,P1,baja,35.59,1,RD1,8
1285138440322,trafico,P4,baja,0.0,0,,11
1285138432500,trafico,P4,baja,0.0,0,,11
1285137693981,incendio_vivienda,P1,media,30.36,1,RD1,9
1285137655599,incendio_vivienda,P4,baja,0.0,0,,11
1285137120499,trafico,P4,baja,0.0,0,,11
1285136923707,trafico,P1,baja,26.6,1,RD1,10
1285136714511,trafico,P4,baja,0.0,0,,11
1285136699530,trafico,P1,media,30.36,1,RD1,9
1285136652585,trafico,P1,baja,26.6,1,RD1,10
1285136560360,trafico,P4,baja,0.0,0,,11
1285136316346,sanitario,P1,baja,26.6,1,RD1,10
1285136211154,sanitario,P1,media,30.36,1,RD1,9
1285135731137,sanitario,P4,baja,0.0,0,,11
1285135406755,trafico,P4,baja,0.0,0,,11
1285135387723,incendio_vivienda,P4,baja,0.0,0,,11
1285135039822,trafico,P4,baja,0.0,0,,11
1285134769286,trafico,P1,baja,26.6,1,RD1,10
1285134633590,trafico,P1,media,30.36,1,RD1,9
1285134627341,rescate,P4,baja,0.0,0,,11
1285134617394,trafico,P1,baja,26.6,1,RD1,10
1285134616519,incendio_vivienda,P1,media,30.36,1,RD1,9
1285134159243,trafico,P1,baja,26.6,1,RD1,10
1285134123703,trafico,P1,baja,26.6,1,RD1,10
1285133982113,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285133729666,trafico,P1,media,30.36,1,RD1,9
1285133703492,trafico,P1,media,30.36,1,RD1,9
1285133302082,trafico,P1,media,30.36,1,RD1,9
1285132604931,trafico,P4,baja,0.0,0,,11
1285132567332,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285132563206,trafico,P1,baja,26.6,1,RD1,10
1285132559596,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285131849920,sanitario,P4,baja,0.0,0,,11
1285131330959,trafico,P1,baja,26.6,1,RD1,10
1285130991106,trafico,P1,baja,26.6,1,RD1,10
1285130972789,trafico,P1,media,30.36,1,RD1,9
1285130895541,rescate,P1,media,30.36,1,RD1,9
1285130807959,trafico,P1,baja,26.6,1,RD1,10
1285130807575,trafico,P4,baja,0.0,0,,11
1285130800582,trafico,P1,baja,26.6,1,RD1,10
1285130782339,sanitario,P4,baja,0.0,0,,11
1285130498515,trafico,P4,baja,0.0,0,,11
1285130431509,trafico,P4,baja,0.0,0,,11
1285130348730,trafico,P1,media,30.36,1,RD1,9
1285130163263,sanitario,P1,baja,26.6,1,RD1,10
1285130159063,trafico,P1,media,30.36,1,RD1,9
1285130142836,inundacion,P4,baja,8.99,0,,9
1285130065386,trafico,P1,baja,26.6,1,RD1,10
1285129931108,inundacion,P1,media,39.35,1,RD1,7
1285129256059,trafico,P1,baja,26.6,1,RD1,10
1285128861785,trafico,P1,baja,26.6,1,RD1,10
1285128857283,trafico,P1,baja,26.6,1,RD1,10
1285128823870,trafico,P4,baja,0.0,0,,11
1285128821549,incendio_vivienda,P4,baja,0.0,0,,11
1285128759665,trafico,P1,media,30.36,1,RD1,9
1285128743994,trafico,P1,media,30.36,1,RD1,9
1285128734040,trafico,P1,media,30.36,1,RD1,9
1285128709152,trafico,P4,baja,0.0,0,,11
1285128502625,trafico,P4,baja,0.0,0,,11
1285128444040,trafico,P1,media,30.36,1,RD1,9
1285128164426,trafico,P1,baja,26.6,1,RD1,10
1285127816647,trafico,P1,baja,26.6,1,RD1,10
1285127727179,trafico,P1,baja,26.6,1,RD1,10
1285127681227,trafico,P1,baja,26.6,1,RD1,10
1285126928091,trafico,P1,baja,26.6,1,RD1,10
1285126910573,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285126870058,trafico,P4,baja,0.0,0,,11
1285126819169,trafico,P1,baja,26.6,1,RD1,10
1285126662986,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285126625845,trafico,P1,media,30.36,1,RD1,9
1285126570155,trafico,P1,baja,26.6,1,RD1,10
1285126387338,trafico,P4,baja,0.0,0,,11
1285126060895,trafico,P1,media,30.36,1,RD1,9
1285125926437,trafico,P1,media,30.36,1,RD1,9
1285125774847,trafico,P4,baja,0.0,0,,11
1285125740903,sanitario,P4,baja,0.0,0,,11
1285125740649,trafico,P1,baja,26.6,1,RD1,10
1285125713326,trafico,P4,baja,0.0,0,,11
1285125647223,sanitario,P1,media,30.36,1,RD1,9
1285125411567,trafico,P1,baja,26.6,1,RD1,10
1285125309751,sanitario,P4,baja,0.0,0,,11
1285125073437,trafico,P4,baja,0.0,0,,11
1285125012706,trafico,P4,baja,0.0,0,,11
1285124970455,trafico,P4,baja,0.0,0,,11
1285124810585,trafico,P1,baja,26.6,1,RD1,10
1285124807441,trafico,P1,media,30.36,1,RD1,9
1285124287892,sanitario,P1,baja,26.6,1,RD1,10
1285124257489,incendio_vivienda,P4,baja,0.0,0,,11
1285124255808,rescate,P4,baja,0.0,0,,11
1285124229395,trafico,P1,baja,26.6,1,RD1,10
1285124037890,trafico,P1,baja,26.6,1,RD1,10
1285123498274,trafico,P1,baja,26.6,1,RD1,10
1285123355847,trafico,P1,baja,26.6,1,RD1,10
1285121818264,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285121815688,trafico,P1,baja,26.6,1,RD1,10
1285121812058,trafico,P4,baja,0.0,0,,11
1285121793988,trafico,P1,baja,26.6,1,RD1,10
1285121757547,inundacion,P4,baja,8.99,0,,9
1285121752638,trafico,P4,baja,0.0,0,,11
1285121737145,trafico,P1,media,30.36,1,RD1,9
1285121733333,trafico,P4,baja,0.0,0,,11
1285121570799,trafico,P4,baja,0.0,0,,11
1285121541644,trafico,P1,media,30.36,1,RD1,9
1285121187800,trafico,P1,baja,26.6,1,RD1,10
1285121056804,trafico,P1,baja,26.6,1,RD1,10
1285120222208,sanitario,P4,baja,0.0,0,,11
1285119688849,trafico,P1,baja,26.6,1,RD1,10
1285119674490,trafico,P4,baja,0.0,0,,11
1285119349321,trafico,P1,media,30.36,1,RD1,9
1285119307590,rescate,P4,baja,0.0,0,,11
1285119273361,trafico,P1,media,30.36,1,RD1,9
1285118925973,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285118421244,trafico,P4,baja,0.0,0,,11
1285118110524,trafico,P4,baja,0.0,0,,11
1285118057132,sanitario,P1,media,30.36,1,RD1,9
1285118019143,trafico,P1,baja,26.6,1,RD1,10
1285117993613,sanitario,P1,media,30.36,1,RD1,9
1285117675866,incendio_vivienda,P1,media,30.36,1,RD1,9
1285117450287,trafico,P1,media,30.36,1,RD1,9
1285117118002,trafico,P4,baja,0.0,0,,11
1285117016471,trafico,P1,baja,26.6,1,RD1,10
1285116242178,trafico,P1,media,30.36,1,RD1,9
1285115122430,trafico,P4,baja,0.0,0,,11
1285115108941,trafico,P4,baja,0.0,0,,11
1285115107131,incendio_vivienda,P4,baja,0.0,0,,11
1285115053959,trafico,P4,baja,0.0,0,,11
1285115049234,trafico,P4,baja,0.0,0,,11
1285114601735,trafico,P1,baja,26.6,1,RD1,10
1285114030225,incendio_vivienda,P4,baja,0.0,0,,11
1285113778573,trafico,P4,baja,0.0,0,,11
1285113769558,sanitario,P1,baja,26.6,1,RD1,10
1285113683820,trafico,P1,media,30.36,1,RD1,9
1285113642732,trafico,P4,baja,0.0,0,,11
1285113552067,trafico,P1,baja,26.6,1,RD1,10
1285113428825,trafico,P1,baja,26.6,1,RD1,10
1285113269323,trafico,P1,media,30.36,1,RD1,9
1285112796706,trafico,P4,baja,0.0,0,,11
1285112788458,inundacion,P1,baja,35.59,1,RD1,8
1285112718336,trafico,P4,baja,0.0,0,,11
1285112706155,trafico,P1,media,30.36,1,RD1,9
1285112584732,trafico,P1,baja,26.6,1,RD1,10
1285112389039,incendio_vivienda,P4,baja,0.0,0,,11
1285112103374,trafico,P4,baja,0.0,0,,11
1285111958723,sanitario,P4,baja,0.0,0,,11
1285111901723,trafico,P1,media,30.36,1,RD1,9
1285111854032,inundacion,P1,baja,35.59,1,RD1,8
1285111824256,trafico,P4,baja,0.0,0,,11
1285111480770,trafico,P4,baja,0.0,0,,11
1285111015362,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285111008361,trafico,P4,baja,0.0,0,,11
1285111001344,trafico,P4,baja,0.0,0,,11
1285110643794,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285110634692,rescate,P4,baja,0.0,0,,11
1285110601712,trafico,P4,baja,0.0,0,,11
1285110600275,trafico,P4,baja,0.0,0,,11
1285110579694,rescate,P4,baja,0.0,0,,11
1285110577986,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285110503661,sanitario,P1,baja,26.6,1,RD1,10
1285110298323,trafico,P1,media,30.36,1,RD1,9
1285109629779,incendio_vivienda,P4,baja,0.0,0,,11
1285109216140,trafico,P4,baja,0.0,0,,11
1285108644211,trafico,P1,baja,26.6,1,RD1,10
1285108639426,trafico,P1,media,30.36,1,RD1,9
1285108193686,sanitario,P4,baja,0.0,0,,11
1285108192999,trafico,P4,baja,0.0,0,,11
1285108190386,trafico,P1,media,30.36,1,RD1,9
1285108175726,trafico,P1,baja,26.6,1,RD1,10
1285108151768,trafico,P1,media,30.36,1,RD1,9
1285108140501,incendio_vivienda,P4,baja,0.0,0,,11
1285108108894,trafico,P1,baja,26.6,1,RD1,10
1285108106434,trafico,P4,baja,0.0,0,,11
1285107772997,sanitario,P4,baja,0.0,0,,11
1285107491022,trafico,P1,baja,26.6,1,RD1,10
1285107352171,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285107320511,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285107295050,trafico,P4,baja,0.0,0,,11
1285106484083,trafico,P1,media,30.36,1,RD1,9
1285106454049,trafico,P4,baja,0.0,0,,11
1285106440369,incendio_vivienda,P4,baja,0.0,0,,11
1285106402005,trafico,P1,baja,26.6,1,RD1,10
1285106386948,trafico,P1,baja,26.6,1,RD1,10
1285106359845,trafico,P1,baja,26.6,1,RD1,10
1285106298308,trafico,P1,baja,26.6,1,RD1,10
1285105806509,trafico,P1,media,30.36,1,RD1,9
1285105751306,sanitario,P4,baja,0.0,0,,11
1285105718957,rescate,P4,baja,0.0,0,,11
1285105467547,trafico,P1,media,30.36,1,RD1,9
1285105020311,trafico,P4,baja,0.0,0,,11
1285104847008,trafico,P1,media,30.36,1,RD1,9
1285104834268,incendio_vivienda,P1,media,30.36,1,RD1,9
1285104590854,trafico,P4,baja,0.0,0,,11
1285104352581,trafico,P1,baja,26.6,1,RD1,10
1285104247136,trafico,P1,media,30.36,1,RD1,9
1285104224136,trafico,P4,baja,0.0,0,,11
1285104188317,trafico,P1,baja,26.6,1,RD1,10
1285104124199,trafico,P1,baja,26.6,1,RD1,10
1285103774209,trafico,P4,baja,0.0,0,,11
1285103573476,trafico,P1,media,30.36,1,RD1,9
1285103419736,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285103151777,trafico,P1,media,30.36,1,RD1,9
1285102671295,trafico,P4,baja,0.0,0,,11
1285102560779,trafico,P1,baja,26.6,1,RD1,10
1285102394688,sanitario,P1,baja,26.6,1,RD1,10
1285101934500,trafico,P1,baja,26.6,1,RD1,10
1285101848607,trafico,P4,baja,0.0,0,,11
1285101844788,sanitario,P4,baja,0.0,0,,11
1285101802228,trafico,P4,baja,0.0,0,,11
1285101756349,trafico,P4,baja,0.0,0,,11
1285101753582,trafico,P4,baja,0.0,0,,11
1285101746445,inundacion,P1,baja,35.59,1,RD1,8
1285101745818,trafico,P4,baja,0.0,0,,11
1285100826971,trafico,P4,baja,0.0,0,,11
1285100753077,incendio_vivienda,P4,baja,0.0,0,,11
1285100745634,trafico,P1,baja,26.6,1,RD1,10
1285100368243,trafico,P1,media,30.36,1,RD1,9
1285100356134,trafico,P1,baja,26.6,1,RD1,10
1285100297003,trafico,P1,media,30.36,1,RD1,9
1285100292931,rescate,P4,baja,0.0,0,,11
1285100037747,trafico,P1,baja,26.6,1,RD1,10
1285099995921,trafico,P4,baja,0.0,0,,11
1285099968135,sanitario,P4,baja,0.0,0,,11
1285099966464,trafico,P1,media,30.36,1,RD1,9
1285099897462,trafico,P4,baja,0.0,0,,11
1285099856952,trafico,P4,baja,0.0,0,,11
1285099852551,trafico,P1,media,30.36,1,RD1,9
1285099841312,trafico,P4,baja,0.0,0,,11
1285098940067,trafico,P1,media,30.36,1,RD1,9
1285098402238,trafico,P4,baja,0.0,0,,11
1285098058494,trafico,P4,baja,0.0,0,,11
1285097701089,trafico,P4,baja,0.0,0,,11
1285097668389,trafico,P4,baja,0.0,0,,11
1285097585947,inundacion,P4,baja,8.99,0,,9
1285096999011,sanitario,P4,baja,0.0,0,,11
1285096726600,trafico,P4,baja,0.0,0,,11
1285096679494,trafico,P4,baja,0.0,0,,11
1285096186504,trafico,P1,media,30.36,1,RD1,9
1285095408799,trafico,P1,baja,26.6,1,RD1,10
1285095399562,trafico,P1,media,30.36,1,RD1,9
1285095392637,trafico,P1,baja,26.6,1,RD1,10
1285095010230,trafico,P1,media,30.36,1,RD1,9
1285094427681,sanitario,P4,baja,0.0,0,,11
1285094270866,trafico,P4,baja,0.0,0,,11
1285093300283,trafico,P4,baja,0.0,0,,11
1285093289210,trafico,P1,media,30.36,1,RD1,9
1285093280228,trafico,P4,baja,0.0,0,,11
1285093247300,trafico,P1,media,30.36,1,RD1,9
1285093244013,inundacion,P1,baja,35.59,1,RD1,8
1285093174302,trafico,P4,baja,0.0,0,,11
1285092821466,incendio_vivienda,P4,baja,0.0,0,,11
1285092317352,trafico,P1,baja,26.6,1,RD1,10
1285091955085,trafico,P1,media,30.36,1,RD1,9
1285091821731,trafico,P4,baja,0.0,0,,11
1285091269999,trafico,P1,media,30.36,1,RD1,9
1285090865527,rescate,P4,baja,0.0,0,,11
1285090801731,trafico,P4,baja,0.0,0,,11
1285090733509,trafico,P1,baja,26.6,1,RD1,10
1285090717762,trafico,P1,baja,26.6,1,RD1,10
1285090702279,trafico,P4,baja,0.0,0,,11
1285090563286,trafico,P1,baja,26.6,1,RD1,10
1285090020757,trafico,P1,media,30.36,1,RD1,9
1285089754948,trafico,P4,baja,0.0,0,,11
1285089752253,trafico,P1,baja,26.6,1,RD1,10
1285089672270,trafico,P4,baja,0.0,0,,11
1285089385606,trafico,P4,baja,0.0,0,,11
1285089270785,trafico,P1,media,30.36,1,RD1,9
1285089101516,trafico,P4,baja,0.0,0,,11
1285089098423,trafico,P4,baja,0.0,0,,11
1285089071785,trafico,P4,baja,0.0,0,,11
1285089071115,trafico,P4,baja,0.0,0,,11
1285089037157,incendio_vivienda,P4,baja,0.0,0,,11
1285089035126,trafico,P1,media,30.36,1,RD1,9
1285089009847,trafico,P1,media,30.36,1,RD1,9
1285088930435,trafico,P4,baja,0.0,0,,11
1285088615140,trafico,P4,baja,0.0,0,,11
1285088491201,trafico,P1,baja,26.6,1,RD1,10
1285088180189,trafico,P1,media,30.36,1,RD1,9
1285088085803,trafico,P4,baja,0.0,0,,11
1285088083188,trafico,P1,media,30.36,1,RD1,9
1285087820996,trafico,P4,baja,0.0,0,,11
1285087703216,trafico,P1,media,30.36,1,RD1,9
1285087262215,trafico,P4,baja,0.0,0,,11
1285087182643,trafico,P4,baja,0.0,0,,11
1285086984530,sanitario,P4,baja,0.0,0,,11
1285086934560,rescate,P1,media,30.36,1,RD1,9
1285086928162,rescate,P4,baja,0.0,0,,11
1285086920563,trafico,P4,baja,0.0,0,,11
1285086913393,trafico,P4,baja,0.0,0,,11
1285086879023,trafico,P1,baja,26.6,1,RD1,10
1285086871645,sanitario,P1,media,30.36,1,RD1,9
1285086864208,trafico,P4,baja,0.0,0,,11
1285086849204,incendio_vivienda,P1,media,30.36,1,RD1,9
1285086811185,trafico,P1,baja,26.6,1,RD1,10
1285086810868,trafico,P1,baja,26.6,1,RD1,10
1285086652383,trafico,P4,baja,0.0,0,,11
1285086549344,trafico,P1,baja,26.6,1,RD1,10
1285086544118,trafico,P1,media,30.36,1,RD1,9
1285086388661,rescate,P4,baja,0.0,0,,11
1285086377818,trafico,P1,media,30.36,1,RD1,9
1285085536269,trafico,P1,baja,26.6,1,RD1,10
1285085535947,trafico,P4,baja,0.0,0,,11
1285085424897,trafico,P1,media,30.36,1,RD1,9
1285085288044,rescate,P4,baja,0.0,0,,11
1285085284150,trafico,P1,baja,26.6,1,RD1,10
1285085281169,trafico,P1,media,30.36,1,RD1,9
1285085274762,sanitario,P4,baja,0.0,0,,11
1285085270616,trafico,P4,baja,0.0,0,,11
1285085270462,trafico,P1,media,30.36,1,RD1,9
1285085188896,trafico,P4,baja,0.0,0,,11
1285085177029,trafico,P4,baja,0.0,0,,11
1285085171516,trafico,P4,baja,0.0,0,,11
1285084933938,rescate,P4,baja,0.0,0,,11
1285084927570,trafico,P4,baja,0.0,0,,11
1285084924396,trafico,P1,baja,26.6,1,RD1,10
1285084770741,trafico,P4,baja,0.0,0,,11
1285084769699,trafico,P1,baja,26.6,1,RD1,10
1285084710576,trafico,P1,media,30.36,1,RD1,9
1285084615840,rescate,P4,baja,0.0,0,,11
1285084443065,trafico,P1,baja,26.6,1,RD1,10
1285084423262,rescate,P4,baja,0.0,0,,11
1285084285371,trafico,P4,baja,0.0,0,,11
1285084282455,trafico,P4,baja,0.0,0,,11
1285084175846,trafico,P4,baja,0.0,0,,11
1285084174169,trafico,P1,baja,26.6,1,RD1,10
1285084105738,trafico,P4,baja,0.0,0,,11
1285084100085,trafico,P4,baja,0.0,0,,11
1285084091296,trafico,P1,media,30.36,1,RD1,9
1285084090485,sanitario,P4,baja,0.0,0,,11
1285084052420,sanitario,P1,media,30.36,1,RD1,9
1285084048178,rescate,P4,baja,0.0,0,,11
1285084045444,trafico,P1,media,30.36,1,RD1,9
1285084044800,trafico,P1,baja,26.6,1,RD1,10
1285084026982,trafico,P1,media,30.36,1,RD1,9
1285083738131,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285083697125,sanitario,P4,baja,0.0,0,,11
1285083680234,sanitario,P4,baja,0.0,0,,11
1285083634708,trafico,P4,baja,0.0,0,,11
1285083599090,trafico,P4,baja,0.0,0,,11
1285083522157,trafico,P4,baja,0.0,0,,11
1285083472958,incendio_vivienda,P1,baja,26.6,1,RD1,10
1285083358178,trafico,P1,media,30.36,1,RD1,9
1285083178632,sanitario,P4,baja,0.0,0,,11
1285083178192,sanitario,P1,media,30.36,1,RD1,9
1285083070536,trafico,P1,media,30.36,1,RD1,9
1285082875459,trafico,P1,media,30.36,1,RD1,9
1285082792935,trafico,P1,baja,26.6,1,RD1,10
1285082787057,trafico,P1,media,30.36,1,RD1,9
1285082779567,rescate,P4,baja,0.0,0,,11
1285082776661,trafico,P4,baja,0.0,0,,11
1285082768527,trafico,P4,baja,0.0,0,,11
1285082735713,sanitario,P1,media,30.36,1,RD1,9
1285082733800,trafico,P4,baja,0.0,0,,11
1285082726044,trafico,P1,media,30.36,1,RD1,9
1285082721110,trafico,P1,baja,26.6,1,RD1,10
1285082720738,trafico,P4,baja,0.0,0,,11
1285082658027,sanitario,P1,media,30.36,1,RD1,9
1285082657540,trafico,P1,media,30.36,1,RD1,9
1285082652083,trafico,P1,baja,26.6,1,RD1,10
1285082422107,trafico,P1,baja,26.6,1,RD1,10
1285082420897,trafico,P1,media,30.36,1,RD1,9
1285082353673,inundacion,P4,baja,13.22,0,,9
1285082339497,trafico,P1,baja,26.6,1,RD1,10
1285082133148,trafico,P1,baja,26.6,1,RD1,10
1285081985261,trafico,P1,media,30.36,1,RD1,9
1285081712319,trafico,P1,media,30.36,1,RD1,9
1285081615811,trafico,P1,baja,26.6,1,RD1,10
1285081489834,trafico,P4,baja,0.0,0,,11
